sector,subsector,transformer_code,transformer_name,transformer_description,transformer_unit,start_period,maximum_magnitude,strategy_PFLO_NDC_3,year
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.046875,2031
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.0625,2032
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.078125,2033
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.09375,2034
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.109375,2035
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.125,2036
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.140625,2037
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.15625,2038
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.171875,2039
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.1875,2040
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.203125,2041
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.21875,2042
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.234375,2043
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.25,2044
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.265625,2045
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.28125,2046
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.296875,2047
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.3125,2048
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.328125,2049
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.34375,2050
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.359375,2051
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.375,2052
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.390625,2053
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.40625,2054
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.421875,2055
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.4375,2056
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.453125,2057
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.46875,2058
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.484375,2059
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings.,13,0.0,0.5,2060
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.0,2015
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.0,2016
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.0,2017
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.0,2018
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.0,2019
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.0,2020
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.0,2021
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.0,2022
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.0,2023
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.0,2024
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.0,2025
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.0,2026
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.0,2027
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.0,2028
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.0078125,2029
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.015625,2030
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.0234375,2031
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.03125,2032
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.0390625,2033
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.046875,2034
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.0546875,2035
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.0625,2036
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.0703125,2037
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.078125,2038
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.0859375,2039
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.09375,2040
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.1015625,2041
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.109375,2042
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.1171875,2043
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.125,2044
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.1328125,2045
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.140625,2046
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.1484375,2047
Energy,TRNS,TFR:TRNS:INC_EFFICIENCY_ELECTRIC,TRNS: Increase electric transportation energy efficiency,Missing,Fractional increase in electric vehicle efficiency against the final time period.,13,0.0,0.15625,2048
